userid,version,sum_gamerounds,retention_1,retention_7
3236700,gate_40,108,False,False
3236706,gate_40,2,False,False
3236779,gate_30,8,False,False
3236866,gate_30,18,True,False
3236934,gate_30,127,False,False
3236980,gate_40,51,True,False
3236989,gate_40,58,True,False
3237166,gate_40,142,True,True
3237174,gate_40,463,True,True
3237346,gate_30,27,True,False
3237637,gate_40,31,True,False
3237694,gate_30,21,False,False
3237855,gate_30,41,True,False
3237877,gate_40,11,False,False
3237903,gate_40,3,False,False
3237932,gate_40,7,False,False
3237934,gate_30,47,False,False
3238097,gate_30,88,True,True
3238173,gate_40,30,True,True
3238228,gate_40,5,False,False
3238295,gate_30,39,True,True
3238307,gate_40,2,False,False
3238330,gate_30,17,False,False
3238372,gate_40,30,True,False
3238391,gate_40,6,True,False
3238436,gate_40,220,True,True
3238451,gate_30,68,True,False
3238495,gate_40,3,False,False
3238508,gate_40,19,False,False
3238581,gate_40,50,True,True
3238637,gate_30,83,True,False
3238766,gate_40,53,True,False
3238767,gate_30,13,True,False
3238807,gate_40,168,False,True
3238901,gate_30,14,False,False
3238989,gate_40,326,True,True
3239048,gate_30,0,False,False
3239077,gate_30,223,True,False
3239298,gate_30,28,True,False
3239467,gate_30,11,False,False
3239580,gate_30,2,False,False
3239618,gate_30,40,True,False
3239644,gate_40,0,False,False
3239659,gate_30,218,True,True
3239701,gate_30,370,True,True
3239852,gate_40,2,False,False
3239928,gate_30,18,True,False
3240141,gate_30,15,False,False
3240197,gate_30,39,True,False
3240234,gate_40,8,False,False
3240401,gate_30,5,True,False
3240661,gate_40,10,True,False
3240885,gate_40,6,False,False
3240902,gate_30,12,False,False
3241147,gate_40,76,True,False
3241206,gate_30,0,False,False
3241251,gate_40,40,False,False
3241321,gate_40,3,False,False
3241487,gate_30,111,True,True
3241634,gate_30,38,True,False
3241771,gate_30,26,False,False
3241868,gate_40,16,False,False
3241973,gate_40,12,True,False
3242045,gate_30,132,True,True
3242168,gate_40,1,False,False
3242233,gate_40,11,True,False
3242347,gate_40,3,False,False
3242500,gate_40,0,True,False
3242623,gate_30,1,False,False
3242661,gate_30,63,True,False
3242727,gate_40,64,True,True
3242781,gate_40,2,False,False
3242839,gate_30,5,False,False
3242855,gate_40,64,True,False
3243050,gate_40,16,False,False
3243480,gate_40,10,True,False
3243557,gate_40,1,False,False
3243579,gate_40,23,True,False
3243911,gate_40,1,False,False
3243984,gate_30,28,False,False
3244184,gate_40,13,True,False
3244222,gate_30,11,False,False
3244294,gate_30,4,False,False
3244339,gate_40,7,False,False
3244384,gate_30,1,False,False
3244388,gate_40,0,False,False
3244392,gate_40,61,True,False
3244483,gate_40,2,False,False
3244533,gate_40,2,False,False
3244584,gate_30,0,False,False
3244725,gate_30,204,False,True
3244728,gate_30,162,True,False
3244831,gate_30,22,True,True
3244932,gate_30,89,True,False
3244942,gate_30,9,True,False
3244997,gate_30,2,False,False
3245201,gate_30,3,False,False
3245271,gate_30,16,False,True
3245667,gate_40,162,True,True
3245676,gate_30,13,True,False
3245702,gate_30,74,True,False
3245704,gate_30,109,True,False
3245785,gate_30,6,False,False
3246095,gate_30,123,True,False
3246190,gate_40,2,False,False
3246459,gate_40,43,True,False
3246489,gate_40,57,True,True
3246499,gate_40,28,True,False
3246530,gate_40,31,True,False
3246643,gate_30,28,True,False
3246656,gate_40,82,True,True
3246726,gate_40,3,False,False
3246832,gate_40,13,False,False
3246835,gate_30,12,True,False
3246888,gate_40,125,True,True
3246947,gate_30,97,True,False
3247121,gate_40,512,True,True
3247206,gate_40,12,True,False
3247255,gate_40,38,False,True
3247264,gate_30,64,True,False
3247452,gate_40,11,True,False
3247538,gate_30,697,True,True
3247710,gate_30,21,False,False
3247828,gate_30,27,True,False
3248233,gate_30,2,False,False
3248273,gate_40,2,False,False
3248334,gate_30,6,False,False
3248381,gate_30,39,True,False
3248385,gate_30,48,True,False
3248475,gate_40,98,True,True
3248484,gate_30,162,True,False
3248496,gate_30,0,True,False
3248564,gate_30,65,False,False
3248690,gate_30,39,False,True
3248719,gate_30,4,False,False
3248766,gate_40,16,True,False
3248801,gate_40,70,True,False
3248977,gate_40,3,False,False
3249778,gate_40,23,False,False
3249795,gate_40,45,False,True
3249983,gate_30,16,True,False
3250063,gate_40,14,False,False
3250126,gate_30,10,False,True
3250191,gate_40,8,False,False
3250309,gate_30,20,True,False
3250529,gate_40,0,False,False
3250542,gate_40,352,True,True
3250608,gate_40,13,False,False
3250737,gate_40,7,False,False
3250893,gate_30,18,False,False
3250906,gate_30,40,True,True
3251098,gate_40,30,True,False
3251130,gate_30,6,False,False
3251133,gate_30,12,True,False
3251202,gate_30,11,False,False
3251227,gate_30,16,False,False
3251334,gate_30,19,True,False
3251345,gate_30,26,True,True
3251501,gate_30,2,False,False
3251507,gate_40,29,True,False
3251727,gate_40,17,False,False
3251777,gate_40,0,False,False
3251881,gate_30,201,True,False
3251930,gate_40,52,False,False
3251965,gate_40,7,True,False
3252066,gate_40,24,True,False
3252105,gate_40,51,True,False
3252140,gate_40,34,True,False
3252155,gate_30,48,True,False
3252205,gate_30,19,True,False
3252242,gate_30,4,False,False
3252262,gate_40,2,False,False
3252313,gate_30,8,True,False
3252379,gate_30,17,True,True
3252389,gate_30,20,False,False
3252441,gate_40,16,True,False
3252552,gate_30,19,False,False
3252577,gate_40,7,False,False
3252657,gate_30,187,True,True
3252666,gate_30,58,True,False
3252695,gate_40,4,False,False
3252745,gate_40,33,True,False
3252749,gate_30,2,False,False
3252778,gate_30,18,False,False
3252892,gate_30,53,True,True
3252974,gate_40,1,False,False
3253065,gate_30,0,False,True
3253148,gate_40,103,True,True
3253199,gate_40,20,True,False
3253331,gate_30,21,False,False
3253477,gate_40,0,False,False
3253478,gate_40,83,True,False
3253569,gate_40,78,True,False
3253711,gate_40,210,False,True
3253757,gate_40,19,True,False
3253822,gate_30,77,False,False
3253890,gate_30,12,False,False
3253926,gate_30,20,True,False
3253974,gate_30,45,True,False
3254086,gate_40,4,False,False
3254270,gate_30,3,True,False
3254390,gate_40,164,True,False
3254830,gate_40,378,True,True
3254916,gate_30,450,True,True
3255093,gate_40,451,True,True
3255706,gate_30,34,True,False
3255889,gate_40,71,True,False
3255891,gate_30,8,False,False
3255897,gate_40,2,False,False
3256197,gate_40,10,False,False
3256228,gate_30,1,False,False
3256240,gate_30,250,True,True
3256253,gate_30,1,False,False
3256337,gate_40,13,False,False
3256468,gate_40,14,False,False
3256543,gate_30,15,False,False
3256546,gate_40,0,False,False
3256647,gate_30,8,False,False
3256667,gate_30,26,False,False
3256676,gate_40,2,False,False
3256787,gate_30,3,False,False
3256828,gate_30,10,False,False
3256835,gate_40,22,True,False
3256851,gate_30,19,False,False
3256899,gate_40,69,True,True
3256905,gate_40,10,False,True
3256937,gate_30,1,False,False
3256975,gate_40,200,True,True
3257040,gate_30,0,False,False
3257043,gate_40,21,True,False
3257366,gate_30,25,False,False
3257452,gate_40,14,False,False
3257722,gate_30,1,False,False
3257867,gate_30,13,True,False
3258359,gate_30,14,False,False
3258452,gate_30,6,False,False
3258519,gate_30,49,True,True
3258596,gate_30,18,False,False
3258639,gate_30,6,False,False
3258652,gate_30,1,False,False
3258686,gate_40,3,False,False
3258736,gate_30,26,False,False
3258766,gate_40,0,False,False
3258876,gate_40,108,True,False
3258911,gate_40,0,False,False
3258930,gate_40,4,False,False
3259094,gate_30,29,True,False
3259114,gate_40,13,True,False
3259155,gate_30,26,False,False
3259274,gate_30,4,False,False
3259398,gate_40,4,False,False
3259408,gate_40,2,False,False
3259520,gate_40,6,True,False
3259529,gate_40,19,False,False
3259551,gate_40,14,True,False
3259620,gate_30,9,True,False
3259639,gate_40,14,False,False
3259719,gate_40,4,False,False
3259959,gate_30,58,True,False
3260091,gate_40,56,False,False
3260209,gate_30,105,False,False
3260329,gate_30,6,False,False
3260454,gate_40,46,False,False
3260616,gate_40,2,False,False
3260731,gate_40,12,True,False
3260789,gate_40,118,True,True
3260948,gate_40,52,True,True
3261029,gate_40,3,False,False
3261068,gate_30,17,True,False
3261094,gate_40,12,False,False
3261143,gate_40,9,False,False
3261217,gate_40,2,True,False
3261286,gate_30,6,False,False
3261309,gate_40,3,False,False
3261430,gate_30,99,True,False
3261661,gate_30,33,False,False
3261788,gate_30,33,False,False
3262060,gate_40,16,True,False
3262123,gate_40,3,False,False
3262126,gate_30,19,True,False
3262134,gate_30,2,False,False
3262294,gate_30,1,False,False
3262397,gate_30,56,True,False
3262582,gate_30,3,False,False
3262622,gate_30,2,False,False
3262695,gate_40,1187,False,True
3262810,gate_30,29,True,False
3263072,gate_30,0,False,False
3263134,gate_30,7,True,False
3263305,gate_40,68,True,True
3263351,gate_40,17,False,False
3263387,gate_40,124,True,False
3263441,gate_30,29,True,True
3263567,gate_30,2,False,False
3263575,gate_30,41,False,False
3263750,gate_30,3,False,False
3263796,gate_30,6,False,False
3263841,gate_40,62,True,False
3263877,gate_40,17,False,False
3264359,gate_40,32,True,False
3264362,gate_30,6,False,False
3264371,gate_30,16,False,False
3264491,gate_40,8,False,False
3264548,gate_40,2,False,False
3264590,gate_30,17,True,False
3264598,gate_30,5,False,False
3264631,gate_40,1,False,False
3264918,gate_30,1,False,False
3265001,gate_40,5,False,False
3265141,gate_30,25,False,True
3265242,gate_40,81,True,False
3265411,gate_40,25,False,True
3265519,gate_30,25,True,False
3265584,gate_40,11,True,True
3265741,gate_30,4,False,False
3265875,gate_30,64,True,True
3265976,gate_40,4,False,False
3266097,gate_30,2,False,False
3266194,gate_40,2,False,False
3266205,gate_30,4,False,False
3266298,gate_40,36,True,False
3266437,gate_40,2,False,False
3266525,gate_30,9,False,False
3266704,gate_40,77,True,False
3266800,gate_30,20,False,False
3266879,gate_40,25,False,False
3266903,gate_30,147,True,True
3266912,gate_30,72,True,False
3267025,gate_30,11,True,False
3267073,gate_30,2,False,False
3267243,gate_40,5,False,False
3267282,gate_40,40,False,False
3267410,gate_30,2,False,False
3267550,gate_40,158,True,True
3267567,gate_40,2,False,False
3267604,gate_30,6,False,False
3267605,gate_40,1,False,False
3267708,gate_40,29,False,False
3267748,gate_40,29,False,False
3267943,gate_30,10,True,False
3267990,gate_30,80,False,False
3268045,gate_40,3,False,False
3268062,gate_40,6,True,True
3268114,gate_40,2,False,False
3268578,gate_40,13,False,False
3269049,gate_40,24,True,False
3269066,gate_30,13,False,False
3269141,gate_40,4,False,False
3269243,gate_30,11,False,False
3269249,gate_30,2,False,False
3269258,gate_40,6,False,False
3269345,gate_40,141,True,False
3269422,gate_30,375,True,True
3269598,gate_30,31,False,False
3269617,gate_30,18,True,False
3269618,gate_30,125,True,True
3269800,gate_30,0,False,False
3269982,gate_30,25,False,False
3270002,gate_30,3,False,False
3270009,gate_40,9,False,False
3270079,gate_40,14,True,False
3270258,gate_30,76,False,True
3270322,gate_40,11,False,False
3270331,gate_30,9,False,False
3270377,gate_30,141,True,False
3270520,gate_40,0,False,False
3270688,gate_40,299,True,True
3270821,gate_40,12,False,False
3270929,gate_40,118,True,True
3270981,gate_40,3,False,False
3270989,gate_30,7,False,False
3271073,gate_30,53,True,False
3271078,gate_40,7,False,False
3271100,gate_30,11,True,False
3271139,gate_40,5,True,False
3271286,gate_30,28,False,True
3271305,gate_40,302,True,True
3271324,gate_30,104,True,True
3271375,gate_30,24,False,False
3271439,gate_30,14,False,False
3271615,gate_40,2640,True,False
3271681,gate_30,103,True,False
3271716,gate_40,164,True,True
3271823,gate_40,7,False,False
3271920,gate_40,22,True,False
3272158,gate_30,2,False,False
3272280,gate_30,22,True,False
3272311,gate_30,27,True,False
3272418,gate_40,25,False,False
3272581,gate_40,10,False,False
3272622,gate_30,83,False,False
3272655,gate_40,75,True,False
3272688,gate_30,5,False,False
3272689,gate_40,1,False,False
3272763,gate_30,16,False,False
3272784,gate_40,1,False,False
3272829,gate_30,22,False,False
3273437,gate_40,26,True,False
3273458,gate_30,55,True,True
3273520,gate_40,293,True,True
3273589,gate_40,60,False,False
3273691,gate_30,8,False,False
3273708,gate_40,293,True,False
3273783,gate_40,2,False,False
3273822,gate_30,7,False,False
3274064,gate_30,117,True,False
3274149,gate_30,3,False,False
3274410,gate_40,61,True,False
3274863,gate_30,111,True,True
3274900,gate_30,6,False,False
3275038,gate_30,13,True,False
3275068,gate_40,6,False,False
3275124,gate_30,1,False,False
3275164,gate_40,1,False,False
3275222,gate_40,30,False,False
3275241,gate_30,66,True,False
3275268,gate_40,15,False,False
3275319,gate_40,77,False,False
3275407,gate_30,0,False,False
3275771,gate_30,4,False,False
3275786,gate_30,8,True,False
3275797,gate_30,7,False,False
3275968,gate_30,39,True,False
3275976,gate_30,41,True,False
3276014,gate_30,13,False,False
3276101,gate_40,15,False,False
3276117,gate_40,26,False,False
3276204,gate_40,79,True,True
3276389,gate_30,2,False,False
3276434,gate_40,1,False,False
3276474,gate_40,1,False,False
3276499,gate_40,26,True,False
3276503,gate_40,144,True,False
3276553,gate_40,8,False,False
3276685,gate_40,3,True,False
3276695,gate_30,138,True,True
3276814,gate_40,28,False,False
3276982,gate_30,33,True,False
3277006,gate_40,5,False,False
3277164,gate_40,0,False,False
3277425,gate_30,13,False,False
3277506,gate_40,16,False,False
3277533,gate_40,13,False,False
3277768,gate_40,221,True,True
3277811,gate_30,5,False,False
3277913,gate_40,97,True,False
3277963,gate_40,38,False,False
3277995,gate_30,7,False,False
3278092,gate_30,198,True,True
3278942,gate_40,30,False,False
3279074,gate_30,1,False,False
3279157,gate_30,77,False,True
3279439,gate_30,107,False,False
3279523,gate_40,9,True,False
3279700,gate_40,0,False,False
3279729,gate_40,9,True,False
3279937,gate_40,4,False,False
3279944,gate_30,11,False,False
3279953,gate_30,187,True,False
3280031,gate_40,37,True,False
3280058,gate_30,15,False,False
3280275,gate_40,3,False,False
3280470,gate_40,29,True,False
3280576,gate_30,15,False,False
3280914,gate_30,32,True,False
3281063,gate_30,46,True,False
3281253,gate_40,2,False,False
3281383,gate_30,183,True,True
3281452,gate_40,18,True,False
3281549,gate_30,19,True,True
3281727,gate_40,15,True,False
3281760,gate_30,91,True,True
3281767,gate_30,4,False,False
3281791,gate_40,25,False,False
3281863,gate_40,21,True,False
3281903,gate_40,20,True,False
3281942,gate_30,22,False,True
3282090,gate_40,14,False,False
3282131,gate_40,133,False,False
3282310,gate_30,5,False,False
3282330,gate_40,23,False,False
3282421,gate_40,5,False,False
3282426,gate_40,3,False,False
3282487,gate_40,16,False,False
3282617,gate_40,11,False,False
3282627,gate_30,23,False,False
3282722,gate_30,8,False,False
3283069,gate_30,21,False,False
3283238,gate_40,1,False,False
3283258,gate_40,33,True,False
3283520,gate_40,83,True,False
3283611,gate_30,5,False,False
3283749,gate_30,3,False,False
3283768,gate_30,22,True,True
3283830,gate_30,8,False,False
3283899,gate_40,1,False,False
3284110,gate_40,37,False,False
3284167,gate_40,54,True,True
3284766,gate_40,221,True,True
3284958,gate_40,11,False,False
3284963,gate_40,105,True,True
3285169,gate_40,19,True,False
3285175,gate_40,63,True,False
3285188,gate_30,0,False,False
3285397,gate_30,21,False,False
3285480,gate_30,2,False,False
3285622,gate_40,14,False,True
3285637,gate_40,13,False,False
3285788,gate_30,2,False,False
3286139,gate_30,12,False,False
3286159,gate_30,65,True,False
3286203,gate_30,75,True,True
3286375,gate_30,1,False,False
3286709,gate_40,7,False,False
3286755,gate_30,34,True,False
3287434,gate_30,5,False,False
3287541,gate_30,15,True,False
3287566,gate_40,10,False,False
3287677,gate_30,30,True,False
3287869,gate_40,13,False,False
3288098,gate_30,44,False,False
3288320,gate_40,3,False,False
3288851,gate_40,3,False,False
3289056,gate_30,0,False,False
3289106,gate_30,36,True,False
3289121,gate_30,3,False,False
3289340,gate_40,2,False,False
3289486,gate_30,2,False,False
3289550,gate_30,2,False,False
3289727,gate_30,4,False,False
3289745,gate_30,4,False,False
3289939,gate_30,20,False,False
3290169,gate_40,57,True,False
3290257,gate_40,20,True,False
3290259,gate_30,1,False,False
3290519,gate_30,15,False,False
3290570,gate_30,50,True,False
3290696,gate_40,121,False,True
3290797,gate_30,41,True,False
3290821,gate_40,7,False,False
3290954,gate_30,61,True,False
3291241,gate_40,25,False,False
3291305,gate_30,46,True,False
3291512,gate_30,469,True,True
3291772,gate_30,8,True,False
3291969,gate_40,13,False,False
3291982,gate_30,4,False,True
3292075,gate_40,2,False,False
3292081,gate_30,8,False,False
3292237,gate_40,127,True,True
3292263,gate_30,81,True,True
3292271,gate_30,34,False,False
3292539,gate_40,4,False,False
3292623,gate_30,193,True,True
3292811,gate_30,211,True,False
3292941,gate_30,2,False,False
3292979,gate_30,6,False,False
3293049,gate_40,17,True,False
3293286,gate_40,14,True,True
3293344,gate_40,27,True,False
3293439,gate_30,132,True,False
3293520,gate_30,4,False,False
3293670,gate_30,6,False,False
3294019,gate_30,6,False,False
3294047,gate_30,16,False,False
3294166,gate_40,250,True,True
3294392,gate_40,85,True,False
3294439,gate_40,35,True,False
3294492,gate_40,67,True,True
3294511,gate_30,3,False,False
3294542,gate_30,69,True,True
3294597,gate_40,159,True,False
3294877,gate_30,7,False,False
3294904,gate_40,9,False,False
3295090,gate_40,11,False,False
3295379,gate_40,76,True,False
3295481,gate_40,17,True,False
3295517,gate_40,136,True,True
3295608,gate_30,35,True,False
3295667,gate_40,1,False,False
3295703,gate_30,19,False,False
3295804,gate_40,13,False,False
3295830,gate_40,47,True,False
3295943,gate_40,7,False,False
3296116,gate_40,5,False,False
3296158,gate_30,5,False,False
3296247,gate_30,1,False,False
3296258,gate_30,7,False,False
3296451,gate_30,202,True,True
3296516,gate_30,10,False,False
3296620,gate_40,52,False,False
3296625,gate_30,6,False,False
3296640,gate_30,3,False,False
3296656,gate_30,4,False,False
3296713,gate_30,48,True,False
3296986,gate_30,0,False,False
3297205,gate_30,27,False,False
3297242,gate_30,8,True,False
3297459,gate_40,177,True,True
3297558,gate_40,37,True,False
3297622,gate_30,130,True,False
3297633,gate_30,25,True,False
3297764,gate_40,7,True,False
3297814,gate_40,60,True,True
3297875,gate_30,28,False,False
3298102,gate_40,5,True,False
3298401,gate_30,5,False,False
3298448,gate_30,2,False,False
3298717,gate_40,19,False,False
3298818,gate_40,2,False,False
3298908,gate_40,36,False,False
3299011,gate_30,15,True,False
3299053,gate_30,69,True,True
3299149,gate_40,2,False,False
3299217,gate_40,7,True,False
3299251,gate_30,3,False,False
3299334,gate_40,15,False,False
3299392,gate_30,8,False,False
3299590,gate_30,149,True,False
3299612,gate_40,0,False,False
3299624,gate_30,2,False,False
3299749,gate_40,4,False,False
3299876,gate_30,34,True,False
3299898,gate_40,11,False,False
3299948,gate_30,3,False,False
3300542,gate_40,11,False,False
3300614,gate_30,18,True,False
3300617,gate_40,5,False,False
3300626,gate_30,10,False,False
3300632,gate_40,21,True,True
3301052,gate_30,8,True,False
3301342,gate_30,92,True,False
3301344,gate_30,4,False,False
3301393,gate_40,0,False,False
3301530,gate_30,7,False,False
3301708,gate_30,15,False,False
3301999,gate_40,1,False,False
3302102,gate_30,5,False,False
3302196,gate_30,4,False,False
3302197,gate_40,6,False,False
3302256,gate_30,9,False,False
3302262,gate_30,18,False,False
3302404,gate_30,7,False,False
3302426,gate_40,44,True,False
3302498,gate_40,30,False,False
3302535,gate_30,3,False,False
3302544,gate_30,3,False,False
3302576,gate_40,106,True,False
3302717,gate_30,4,False,False
3302999,gate_30,9,False,False
3303126,gate_40,16,False,False
3303198,gate_40,87,True,False
3303639,gate_40,168,True,True
3303716,gate_30,13,False,False
3303981,gate_30,14,False,False
3304018,gate_40,14,True,False
3304093,gate_30,9,True,False
3304129,gate_40,9,False,False
3304557,gate_30,0,False,False
3304624,gate_30,232,True,True
3304771,gate_40,27,True,True
3304969,gate_30,67,False,False
3305091,gate_40,7,False,False
3305136,gate_30,72,False,False
3305385,gate_30,9,False,False
3305507,gate_40,8,False,False
3305587,gate_40,81,True,False
3305886,gate_30,302,True,True
3305905,gate_40,249,True,True
3305911,gate_30,3,False,False
3305953,gate_30,3,False,False
3306008,gate_40,18,False,False
3306272,gate_40,23,True,False
3306319,gate_40,2,False,False
3306521,gate_30,23,True,False
3306533,gate_30,6,False,False
3306559,gate_30,0,False,False
3306660,gate_30,31,False,False
3306741,gate_40,5,False,False
3307042,gate_30,28,True,False
3307309,gate_30,15,True,False
3307511,gate_40,146,True,True
3307524,gate_40,39,False,True
3307607,gate_30,5,True,False
3308126,gate_40,2,False,False
3308209,gate_30,5,False,False
3308526,gate_30,17,False,False
3308731,gate_30,2,False,False
3308927,gate_40,25,False,False
3309006,gate_30,31,False,True
3309023,gate_30,0,False,False
3309224,gate_30,9,True,False
3309328,gate_30,1,False,False
3309369,gate_30,4,False,False
3309438,gate_30,10,False,False
3309970,gate_30,2,False,False
3310053,gate_30,398,True,True
3311110,gate_30,10,True,False
3311583,gate_30,2,False,False
3311928,gate_40,41,True,False
3311985,gate_40,3,False,False
3312032,gate_30,1,False,False
3312060,gate_40,16,False,False
3312069,gate_40,30,True,False
3312102,gate_30,7,False,True
3312116,gate_30,24,True,False
3312409,gate_40,22,False,False
3312727,gate_30,59,True,False
3312746,gate_30,5,False,False
3312768,gate_30,1,False,False
3312812,gate_30,1,False,False
3312884,gate_40,18,True,False
3312892,gate_40,8,False,False
3312981,gate_40,6,False,False
3312992,gate_30,48,True,True
3313043,gate_40,116,True,True
3313225,gate_40,187,True,True
3313299,gate_40,2,False,False
3313384,gate_40,17,False,False
3313455,gate_30,107,True,True
3313593,gate_40,55,True,False
3313604,gate_30,24,True,False
3314067,gate_40,9,False,False
3314261,gate_40,7,False,False
3314408,gate_40,4,False,False
3314419,gate_40,23,True,False
3314427,gate_40,5,False,False
3314653,gate_40,22,False,False
3314698,gate_30,59,True,True
3314730,gate_40,1,False,False
3315149,gate_30,22,False,False
3315265,gate_40,1,False,False
3315344,gate_30,5,False,False
3315616,gate_30,6,False,False
3315619,gate_30,2,False,False
3315709,gate_30,69,True,False
3315770,gate_40,56,True,False
3315897,gate_40,6,False,False
3315918,gate_40,37,True,False
3316114,gate_30,11,False,False
3316171,gate_30,398,True,True
3316330,gate_40,2,False,False
3316365,gate_40,3,False,False
3316444,gate_40,19,True,False
3316453,gate_30,6,False,False
3316571,gate_40,3,False,False
3316609,gate_40,27,True,False
3316613,gate_30,9,False,False
3316635,gate_40,4,False,False
3316654,gate_30,8,True,False
3317135,gate_40,6,False,False
3317214,gate_30,1,False,False
3318032,gate_40,48,True,False
3318105,gate_30,53,True,True
3318174,gate_40,14,True,False
3318215,gate_40,352,True,True
3318235,gate_40,20,False,False
3318335,gate_30,2,False,False
3318379,gate_30,34,True,False
3318501,gate_30,9,False,False
3318543,gate_40,540,True,True
3318719,gate_40,3,False,False
3318738,gate_40,38,True,False
3318767,gate_30,33,True,False
3318934,gate_40,12,False,False
3318950,gate_30,0,False,False
3318958,gate_40,7,False,False
3319066,gate_40,7,True,False
3319130,gate_30,5,False,False
3319180,gate_40,2,False,False
3319312,gate_30,68,True,False
3319424,gate_30,9,False,False
3319440,gate_40,3,False,False
3319448,gate_40,2,False,False
3319467,gate_40,1,False,False
3319560,gate_30,0,False,False
3319627,gate_40,2,False,False
3319863,gate_30,3,False,False
3319885,gate_30,1,False,False
3319895,gate_40,53,True,False
3320129,gate_40,21,True,False
3320189,gate_30,5,False,False
3320237,gate_40,10,True,False
3320288,gate_30,61,True,False
3320423,gate_30,76,True,False
3320621,gate_40,53,False,False
3320714,gate_40,8,False,False
3320737,gate_40,12,True,False
3320755,gate_40,1,False,False
3320966,gate_30,0,False,False
3320969,gate_40,17,True,False
3320978,gate_40,20,True,False
3321032,gate_30,172,True,True
3321291,gate_30,60,True,True
3321330,gate_30,9,True,False
3321388,gate_40,1,False,False
3321400,gate_40,9,False,False
3321454,gate_40,20,False,False
3321522,gate_40,104,True,True
3321591,gate_30,71,True,True
3321607,gate_30,42,False,False
3321633,gate_40,316,True,True
3321981,gate_40,79,True,True
3322039,gate_30,34,True,False
3322042,gate_40,6,False,False
3322136,gate_40,1,False,False
3322234,gate_30,92,False,False
3322259,gate_40,8,False,False
3322421,gate_40,14,True,False
3322438,gate_40,5,True,False
3322594,gate_40,89,True,True
3322765,gate_30,8,False,False
3322881,gate_30,6,True,False
3323113,gate_40,69,True,False
3323167,gate_30,0,False,False
3323195,gate_30,63,True,True
3323198,gate_30,2,False,False
3323264,gate_40,84,True,False
3323622,gate_40,14,False,False
3323696,gate_40,5,False,False
3323725,gate_30,3,False,False
3323827,gate_40,890,True,True
3323988,gate_30,24,True,False
3324032,gate_40,46,False,False
3324104,gate_30,81,True,False
3324243,gate_30,1,False,False
3324329,gate_40,341,True,True
3324361,gate_30,15,False,False
3324602,gate_40,31,False,False
3324645,gate_30,15,True,False
3324665,gate_30,9,False,False
3325029,gate_30,157,True,True
3325258,gate_30,75,True,False
3325276,gate_30,10,True,False
3325636,gate_30,19,True,False
3325719,gate_30,1,False,False
3325773,gate_40,23,True,False
3326053,gate_30,12,False,False
3326176,gate_30,18,True,False
3326227,gate_30,12,False,False
3326242,gate_40,0,False,False
3326342,gate_40,29,True,False
3326648,gate_40,22,True,False
3326780,gate_30,5,False,False
3326893,gate_40,2,False,False
3326980,gate_30,132,True,False
3327028,gate_30,82,True,False
3327042,gate_40,433,True,True
3327187,gate_40,14,False,False
3327402,gate_30,2,False,False
3327509,gate_30,162,True,False
3327784,gate_30,3,False,False
3327830,gate_40,1,False,False
3327976,gate_30,3,False,False
3328087,gate_40,6,True,False
3328264,gate_40,3,False,False
3328351,gate_30,88,True,True
3328584,gate_30,0,False,False
3328585,gate_30,34,True,False
3328677,gate_40,2,False,False
3328705,gate_30,73,True,False
3328722,gate_30,219,True,False
3328860,gate_40,4,False,False
3329256,gate_40,8,False,False
3329309,gate_30,35,False,False
3329374,gate_40,13,False,False
3329433,gate_30,3,False,False
3329457,gate_40,94,True,False
3329568,gate_40,33,True,False
3329597,gate_40,13,False,False
3329603,gate_30,49,True,True
3329604,gate_40,80,False,False
3329639,gate_40,25,True,False
3329676,gate_40,13,False,False
3329694,gate_30,4,True,False
3329714,gate_30,0,False,False
3329748,gate_40,35,False,False
3329803,gate_30,98,True,True
3329869,gate_40,30,True,False
3329931,gate_40,64,False,False
3329947,gate_40,1,False,False
3329992,gate_40,3,False,False
3330122,gate_30,1,False,False
3330230,gate_30,105,False,True
3330304,gate_40,24,True,False
3330547,gate_30,21,True,False
3330818,gate_40,233,True,True
3330842,gate_40,292,True,True
3331095,gate_40,26,True,False
3331106,gate_40,169,True,False
3331151,gate_40,16,True,False
3331263,gate_30,163,True,False
3331282,gate_30,669,True,True
3331295,gate_40,38,False,False
3331394,gate_40,39,True,False
3331533,gate_40,174,True,True
3331997,gate_40,24,False,False
3332038,gate_30,5,False,False
3332072,gate_40,2,False,False
3332174,gate_40,0,False,False
3332263,gate_40,2,False,False
3332276,gate_40,75,True,False
3332362,gate_40,89,True,False
3332443,gate_30,2,False,False
3332510,gate_40,1,False,False
3332529,gate_30,43,False,True
3332662,gate_40,1,False,False
3332752,gate_40,451,True,True
3332917,gate_40,8,False,False
3333288,gate_40,6,False,False
3333329,gate_30,22,True,False
3333621,gate_40,8,False,False
3333655,gate_40,17,True,False
3333659,gate_40,17,False,False
3333669,gate_40,178,True,True
3333715,gate_30,77,True,False
3333823,gate_30,188,True,False
3333916,gate_40,3,False,False
3333988,gate_40,14,True,False
3334103,gate_40,14,False,False
3334374,gate_40,22,False,False
3334455,gate_30,50,True,False
3334588,gate_30,195,True,False
3334795,gate_40,3,False,False
3334829,gate_40,1,False,False
3335015,gate_40,158,False,False
3335060,gate_30,17,False,False
3335064,gate_30,34,True,False
3335109,gate_40,104,True,True
3335286,gate_40,109,True,False
3335613,gate_30,84,True,True
